Episode Number: 3766, Episode Reward: -8.0, Running Mean: -10.595694868882372
Episode Number: 3767, Episode Reward: -8.0, Running Mean: -10.569737920193548
Episode Number: 3768, Episode Reward: -3.0, Running Mean: -10.494040540991612
Episode Number: 3769, Episode Reward: -14.0, Running Mean: -10.529100135581697
Episode Number: 3770, Episode Reward: -1.0, Running Mean: -10.433809134225879
Episode Number: 3771, Episode Reward: -13.0, Running Mean: -10.45947104288362
Episode Number: 3772, Episode Reward: -11.0, Running Mean: -10.464876332454784
Episode Number: 3773, Episode Reward: -5.0, Running Mean: -10.410227569130237
Episode Number: 3774, Episode Reward: -13.0, Running Mean: -10.436125293438936
Episode Number: 3775, Episode Reward: -13.0, Running Mean: -10.461764040504548
Episode Number: 3776, Episode Reward: -13.0, Running Mean: -10.487146400099503
Episode Number: 3777, Episode Reward: -10.0, Running Mean: -10.482274936098507
Episode Number: 3778, Episode Reward: -7.0, Running Mean: -10.447452186737523
Episode Number: 3779, Episode Reward: -9.0, Running Mean: -10.432977664870148
Episode Number: 3780, Episode Reward: -7.0, Running Mean: -10.398647888221447
Episode Number: 3781, Episode Reward: -15.0, Running Mean: -10.444661409339233
Episode Number: 3782, Episode Reward: -9.0, Running Mean: -10.43021479524584
Episode Number: 3783, Episode Reward: -15.0, Running Mean: -10.475912647293383
Episode Number: 3784, Episode Reward: -13.0, Running Mean: -10.50115352082045
Episode Number: 3785, Episode Reward: -14.0, Running Mean: -10.536141985612247
Episode Number: 3786, Episode Reward: -9.0, Running Mean: -10.520780565756125
Episode Number: 3787, Episode Reward: -6.0, Running Mean: -10.475572760098563
Episode Number: 3788, Episode Reward: -14.0, Running Mean: -10.510817032497577
Episode Number: 3789, Episode Reward: -13.0, Running Mean: -10.535708862172603
Episode Number: 3790, Episode Reward: -7.0, Running Mean: -10.500351773550877
Episode Number: 3791, Episode Reward: -12.0, Running Mean: -10.515348255815367
Episode Number: 3792, Episode Reward: -6.0, Running Mean: -10.470194773257214
Episode Number: 3793, Episode Reward: -9.0, Running Mean: -10.455492825524642
Episode Number: 3794, Episode Reward: -16.0, Running Mean: -10.510937897269395
Episode Number: 3795, Episode Reward: -10.0, Running Mean: -10.5058285182967
Episode Number: 3796, Episode Reward: -7.0, Running Mean: -10.470770233113734
Episode Number: 3797, Episode Reward: -15.0, Running Mean: -10.516062530782598
Episode Number: 3798, Episode Reward: -13.0, Running Mean: -10.540901905474772
Episode Number: 3799, Episode Reward: -11.0, Running Mean: -10.545492886420025
Episode Number: 3800, Episode Reward: -15.0, Running Mean: -10.590037957555825
Episode Number: 3801, Episode Reward: -9.0, Running Mean: -10.574137577980267
Episode Number: 3802, Episode Reward: -18.0, Running Mean: -10.648396202200464
Episode Number: 3803, Episode Reward: -1.0, Running Mean: -10.55191224017846
Episode Number: 3804, Episode Reward: -8.0, Running Mean: -10.526393117776676
Episode Number: 3805, Episode Reward: -6.0, Running Mean: -10.48112918659891
Episode Number: 3806, Episode Reward: -2.0, Running Mean: -10.39631789473292
Episode Number: 3807, Episode Reward: -11.0, Running Mean: -10.40235471578559
Episode Number: 3808, Episode Reward: -9.0, Running Mean: -10.388331168627733
Episode Number: 3809, Episode Reward: -11.0, Running Mean: -10.394447856941454
Episode Number: 3810, Episode Reward: -4.0, Running Mean: -10.330503378372038
Episode Number: 3811, Episode Reward: -13.0, Running Mean: -10.357198344588317
Episode Number: 3812, Episode Reward: -11.0, Running Mean: -10.363626361142433
Episode Number: 3813, Episode Reward: -4.0, Running Mean: -10.299990097531008
Episode Number: 3814, Episode Reward: -9.0, Running Mean: -10.286990196555697
Episode Number: 3815, Episode Reward: -12.0, Running Mean: -10.30412029459014
Episode Number: 3816, Episode Reward: -11.0, Running Mean: -10.311079091644238
Episode Number: 3817, Episode Reward: -14.0, Running Mean: -10.347968300727796
Episode Number: 3818, Episode Reward: -14.0, Running Mean: -10.38448861772052
Episode Number: 3819, Episode Reward: -7.0, Running Mean: -10.350643731543315
Episode Number: 3820, Episode Reward: -14.0, Running Mean: -10.387137294227882
Episode Number: 3821, Episode Reward: -13.0, Running Mean: -10.413265921285603
Episode Number: 3822, Episode Reward: -12.0, Running Mean: -10.429133262072746
Episode Number: 3823, Episode Reward: -6.0, Running Mean: -10.38484192945202
Episode Number: 3824, Episode Reward: 1.0, Running Mean: -10.2709935101575
Episode Number: 3825, Episode Reward: -13.0, Running Mean: -10.298283575055924
Episode Number: 3826, Episode Reward: -10.0, Running Mean: -10.295300739305365
Episode Number: 3827, Episode Reward: -5.0, Running Mean: -10.24234773191231
Episode Number: 3828, Episode Reward: -11.0, Running Mean: -10.249924254593187
Episode Number: 3829, Episode Reward: -7.0, Running Mean: -10.217425012047256
Episode Number: 3830, Episode Reward: -6.0, Running Mean: -10.175250761926783
Episode Number: 3831, Episode Reward: -10.0, Running Mean: -10.173498254307514
Episode Number: 3832, Episode Reward: -7.0, Running Mean: -10.14176327176444
Episode Number: 3833, Episode Reward: -17.0, Running Mean: -10.210345639046794
Episode Number: 3834, Episode Reward: -13.0, Running Mean: -10.238242182656327
Episode Number: 3835, Episode Reward: -9.0, Running Mean: -10.225859760829763
Episode Number: 3836, Episode Reward: -13.0, Running Mean: -10.253601163221466
Episode Number: 3837, Episode Reward: -9.0, Running Mean: -10.241065151589252
Episode Number: 3838, Episode Reward: -14.0, Running Mean: -10.27865450007336
Episode Number: 3839, Episode Reward: -11.0, Running Mean: -10.285867955072625
Episode Number: 3840, Episode Reward: -17.0, Running Mean: -10.353009275521899
Episode Number: 3841, Episode Reward: -9.0, Running Mean: -10.339479182766679
Episode Number: 3842, Episode Reward: 2.0, Running Mean: -10.216084390939013
Episode Number: 3843, Episode Reward: -15.0, Running Mean: -10.263923547029624
Episode Number: 3844, Episode Reward: -13.0, Running Mean: -10.291284311559329
Episode Number: 3845, Episode Reward: -15.0, Running Mean: -10.338371468443736
Episode Number: 3846, Episode Reward: -8.0, Running Mean: -10.314987753759299
Episode Number: 3847, Episode Reward: -15.0, Running Mean: -10.361837876221706
Episode Number: 3848, Episode Reward: -11.0, Running Mean: -10.368219497459489
Episode Number: 3849, Episode Reward: -7.0, Running Mean: -10.334537302484893
Episode Number: 3850, Episode Reward: -11.0, Running Mean: -10.341191929460043
Episode Number: 3851, Episode Reward: -13.0, Running Mean: -10.367780010165443
Episode Number: 3852, Episode Reward: -11.0, Running Mean: -10.374102210063787
Episode Number: 3853, Episode Reward: -9.0, Running Mean: -10.36036118796315
Episode Number: 3854, Episode Reward: -11.0, Running Mean: -10.366757576083518
Episode Number: 3855, Episode Reward: -13.0, Running Mean: -10.393090000322683
Episode Number: 3856, Episode Reward: -7.0, Running Mean: -10.359159100319456
Episode Number: 3857, Episode Reward: -15.0, Running Mean: -10.405567509316262
Episode Number: 3858, Episode Reward: -7.0, Running Mean: -10.3715118342231
Episode Number: 3859, Episode Reward: -15.0, Running Mean: -10.417796715880868
Episode Number: 3860, Episode Reward: -15.0, Running Mean: -10.46361874872206
Episode Number: 3861, Episode Reward: -17.0, Running Mean: -10.528982561234839
Episode Number: 3862, Episode Reward: -9.0, Running Mean: -10.51369273562249
Episode Number: 3863, Episode Reward: -11.0, Running Mean: -10.518555808266264
Episode Number: 3864, Episode Reward: -11.0, Running Mean: -10.5233702501836
Episode Number: 3865, Episode Reward: -15.0, Running Mean: -10.568136547681764
Episode Number: 3866, Episode Reward: -15.0, Running Mean: -10.612455182204947
Episode Number: 3867, Episode Reward: -11.0, Running Mean: -10.616330630382897
Episode Number: 3868, Episode Reward: -9.0, Running Mean: -10.600167324079068
Episode Number: 3869, Episode Reward: -12.0, Running Mean: -10.614165650838277
Episode Number: 3870, Episode Reward: -12.0, Running Mean: -10.628023994329894
Episode Number: 3871, Episode Reward: -7.0, Running Mean: -10.591743754386595
Episode Number: 3872, Episode Reward: -5.0, Running Mean: -10.53582631684273
Episode Number: 3873, Episode Reward: -1.0, Running Mean: -10.440468053674302
Episode Number: 3874, Episode Reward: -11.0, Running Mean: -10.446063373137559
Episode Number: 3875, Episode Reward: -5.0, Running Mean: -10.391602739406183
Episode Number: 3876, Episode Reward: -9.0, Running Mean: -10.377686712012121
Episode Number: 3877, Episode Reward: -4.0, Running Mean: -10.313909844891999
Episode Number: 3878, Episode Reward: -6.0, Running Mean: -10.270770746443079
Episode Number: 3879, Episode Reward: -10.0, Running Mean: -10.268063038978648
Episode Number: 3880, Episode Reward: -12.0, Running Mean: -10.28538240858886
Episode Number: 3881, Episode Reward: -11.0, Running Mean: -10.292528584502971
Episode Number: 3882, Episode Reward: -9.0, Running Mean: -10.27960329865794
Episode Number: 3883, Episode Reward: -10.0, Running Mean: -10.27680726567136
Episode Number: 3884, Episode Reward: -13.0, Running Mean: -10.304039193014647
Episode Number: 3885, Episode Reward: -9.0, Running Mean: -10.2909988010845
Episode Number: 3886, Episode Reward: -14.0, Running Mean: -10.328088813073656
Episode Number: 3887, Episode Reward: -11.0, Running Mean: -10.334807924942918
Episode Number: 3888, Episode Reward: -9.0, Running Mean: -10.32145984569349
Episode Number: 3889, Episode Reward: -13.0, Running Mean: -10.348245247236555
Episode Number: 3890, Episode Reward: -12.0, Running Mean: -10.36476279476419
Episode Number: 3891, Episode Reward: -8.0, Running Mean: -10.341115166816547
Episode Number: 3892, Episode Reward: -10.0, Running Mean: -10.33770401514838
Episode Number: 3893, Episode Reward: -11.0, Running Mean: -10.344326974996896
Episode Number: 3894, Episode Reward: -13.0, Running Mean: -10.370883705246928
Episode Number: 3895, Episode Reward: -9.0, Running Mean: -10.357174868194459
Episode Number: 3896, Episode Reward: -8.0, Running Mean: -10.333603119512514
Episode Number: 3897, Episode Reward: -16.0, Running Mean: -10.390267088317389
Episode Number: 3898, Episode Reward: -9.0, Running Mean: -10.376364417434214
Episode Number: 3899, Episode Reward: -12.0, Running Mean: -10.39260077325987
Episode Number: 3900, Episode Reward: -13.0, Running Mean: -10.418674765527273
Episode Number: 3901, Episode Reward: -9.0, Running Mean: -10.404488017872
Episode Number: 3902, Episode Reward: -3.0, Running Mean: -10.33044313769328
Episode Number: 3903, Episode Reward: -18.0, Running Mean: -10.407138706316347
Episode Number: 3904, Episode Reward: -17.0, Running Mean: -10.473067319253184
Episode Number: 3905, Episode Reward: -13.0, Running Mean: -10.498336646060652
Episode Number: 3906, Episode Reward: -9.0, Running Mean: -10.483353279600045
Episode Number: 3907, Episode Reward: -12.0, Running Mean: -10.498519746804044
Episode Number: 3908, Episode Reward: -15.0, Running Mean: -10.543534549336004
Episode Number: 3909, Episode Reward: -10.0, Running Mean: -10.538099203842643
Episode Number: 3910, Episode Reward: -16.0, Running Mean: -10.592718211804216
Episode Number: 3911, Episode Reward: -11.0, Running Mean: -10.596791029686173
Episode Number: 3912, Episode Reward: -7.0, Running Mean: -10.560823119389312
Episode Number: 3913, Episode Reward: -11.0, Running Mean: -10.565214888195419
Episode Number: 3914, Episode Reward: -10.0, Running Mean: -10.559562739313463
Episode Number: 3915, Episode Reward: -14.0, Running Mean: -10.59396711192033
Episode Number: 3916, Episode Reward: -13.0, Running Mean: -10.618027440801127
Episode Number: 3917, Episode Reward: -17.0, Running Mean: -10.681847166393116
Episode Number: 3918, Episode Reward: -15.0, Running Mean: -10.725028694729184
Episode Number: 3919, Episode Reward: -16.0, Running Mean: -10.777778407781893
Episode Number: 3920, Episode Reward: -11.0, Running Mean: -10.780000623704074
Episode Number: 3921, Episode Reward: -12.0, Running Mean: -10.792200617467033
Episode Number: 3922, Episode Reward: -6.0, Running Mean: -10.744278611292364
Episode Number: 3923, Episode Reward: -7.0, Running Mean: -10.706835825179441
Episode Number: 3924, Episode Reward: -8.0, Running Mean: -10.679767466927647
Episode Number: 3925, Episode Reward: -3.0, Running Mean: -10.602969792258369
Episode Number: 3926, Episode Reward: -9.0, Running Mean: -10.586940094335786
Episode Number: 3927, Episode Reward: -15.0, Running Mean: -10.631070693392427
Episode Number: 3928, Episode Reward: -12.0, Running Mean: -10.644759986458503
Episode Number: 3929, Episode Reward: -10.0, Running Mean: -10.638312386593917
Episode Number: 3930, Episode Reward: -15.0, Running Mean: -10.681929262727978
Episode Number: 3931, Episode Reward: -6.0, Running Mean: -10.635109970100698
Episode Number: 3932, Episode Reward: -19.0, Running Mean: -10.718758870399691
Episode Number: 3933, Episode Reward: -15.0, Running Mean: -10.761571281695694
Episode Number: 3934, Episode Reward: -16.0, Running Mean: -10.813955568878738
Episode Number: 3935, Episode Reward: -13.0, Running Mean: -10.835816013189952
Episode Number: 3936, Episode Reward: -15.0, Running Mean: -10.877457853058052
Episode Number: 3937, Episode Reward: -13.0, Running Mean: -10.898683274527473
Episode Number: 3938, Episode Reward: -14.0, Running Mean: -10.929696441782198
Episode Number: 3939, Episode Reward: -14.0, Running Mean: -10.960399477364376
Episode Number: 3940, Episode Reward: -8.0, Running Mean: -10.930795482590732
Episode Number: 3941, Episode Reward: -5.0, Running Mean: -10.871487527764826
Episode Number: 3942, Episode Reward: -9.0, Running Mean: -10.852772652487177
Episode Number: 3943, Episode Reward: -16.0, Running Mean: -10.904244925962304
Episode Number: 3944, Episode Reward: -13.0, Running Mean: -10.925202476702681
Episode Number: 3945, Episode Reward: -8.0, Running Mean: -10.895950451935654
Episode Number: 3946, Episode Reward: -10.0, Running Mean: -10.886990947416297
Episode Number: 3947, Episode Reward: -12.0, Running Mean: -10.898121037942133
Episode Number: 3948, Episode Reward: -17.0, Running Mean: -10.959139827562712
Episode Number: 3949, Episode Reward: 2.0, Running Mean: -10.829548429287085
Episode Number: 3950, Episode Reward: -9.0, Running Mean: -10.811252944994214
Episode Number: 3951, Episode Reward: -19.0, Running Mean: -10.893140415544272
Episode Number: 3952, Episode Reward: -12.0, Running Mean: -10.904209011388827
Episode Number: 3953, Episode Reward: -16.0, Running Mean: -10.95516692127494
Episode Number: 3954, Episode Reward: -10.0, Running Mean: -10.94561525206219
Episode Number: 3955, Episode Reward: -11.0, Running Mean: -10.946159099541568
Episode Number: 3956, Episode Reward: -15.0, Running Mean: -10.986697508546152
Episode Number: 3957, Episode Reward: -11.0, Running Mean: -10.98683053346069
Episode Number: 3958, Episode Reward: -9.0, Running Mean: -10.966962228126084
Episode Number: 3959, Episode Reward: -7.0, Running Mean: -10.927292605844823
Episode Number: 3960, Episode Reward: -15.0, Running Mean: -10.968019679786375
Episode Number: 3961, Episode Reward: -13.0, Running Mean: -10.988339482988511
Episode Number: 3962, Episode Reward: -5.0, Running Mean: -10.928456088158626
Episode Number: 3963, Episode Reward: -10.0, Running Mean: -10.919171527277038
Episode Number: 3964, Episode Reward: -7.0, Running Mean: -10.879979812004269
Episode Number: 3965, Episode Reward: -10.0, Running Mean: -10.871180013884226
Episode Number: 3966, Episode Reward: -9.0, Running Mean: -10.852468213745384
Episode Number: 3967, Episode Reward: -7.0, Running Mean: -10.813943531607931
Episode Number: 3968, Episode Reward: -19.0, Running Mean: -10.895804096291851
Episode Number: 3969, Episode Reward: -16.0, Running Mean: -10.946846055328933
Episode Number: 3970, Episode Reward: -17.0, Running Mean: -11.007377594775644
Episode Number: 3971, Episode Reward: -15.0, Running Mean: -11.047303818827888
Episode Number: 3972, Episode Reward: -3.0, Running Mean: -10.96683078063961
Episode Number: 3973, Episode Reward: -13.0, Running Mean: -10.987162472833214
Episode Number: 3974, Episode Reward: -9.0, Running Mean: -10.96729084810488
Episode Number: 3975, Episode Reward: -13.0, Running Mean: -10.987617939623833
Episode Number: 3976, Episode Reward: -11.0, Running Mean: -10.987741760227594
Episode Number: 3977, Episode Reward: -7.0, Running Mean: -10.94786434262532
Episode Number: 3978, Episode Reward: -15.0, Running Mean: -10.988385699199066
Episode Number: 3979, Episode Reward: -18.0, Running Mean: -11.058501842207075
Episode Number: 3980, Episode Reward: -1.0, Running Mean: -10.957916823785004
Episode Number: 3981, Episode Reward: -7.0, Running Mean: -10.918337655547154
Episode Number: 3982, Episode Reward: -13.0, Running Mean: -10.939154278991683
Episode Number: 3983, Episode Reward: 2.0, Running Mean: -10.809762736201767
Episode Number: 3984, Episode Reward: -13.0, Running Mean: -10.83166510883975
Episode Number: 3985, Episode Reward: -14.0, Running Mean: -10.863348457751353
Episode Number: 3986, Episode Reward: -19.0, Running Mean: -10.94471497317384
Episode Number: 3987, Episode Reward: -9.0, Running Mean: -10.9252678234421
Episode Number: 3988, Episode Reward: -11.0, Running Mean: -10.926015145207678
Episode Number: 3989, Episode Reward: -8.0, Running Mean: -10.896754993755602
Episode Number: 3990, Episode Reward: -13.0, Running Mean: -10.917787443818046
Episode Number: 3991, Episode Reward: -12.0, Running Mean: -10.928609569379864
Episode Number: 3992, Episode Reward: -8.0, Running Mean: -10.899323473686065
Episode Number: 3993, Episode Reward: -15.0, Running Mean: -10.940330238949205
Episode Number: 3994, Episode Reward: -7.0, Running Mean: -10.900926936559713
Episode Number: 3995, Episode Reward: -6.0, Running Mean: -10.851917667194117
Episode Number: 3996, Episode Reward: -10.0, Running Mean: -10.843398490522176
Episode Number: 3997, Episode Reward: -16.0, Running Mean: -10.894964505616954
Episode Number: 3998, Episode Reward: -17.0, Running Mean: -10.956014860560785
Episode Number: 3999, Episode Reward: -13.0, Running Mean: -10.976454711955178
Episode Number: 4000, Episode Reward: -7.0, Running Mean: -10.936690164835627
Episode Number: 4001, Episode Reward: -6.0, Running Mean: -10.887323263187271
Episode Number: 4002, Episode Reward: -3.0, Running Mean: -10.808450030555399
Episode Number: 4003, Episode Reward: -14.0, Running Mean: -10.840365530249846
Episode Number: 4004, Episode Reward: -10.0, Running Mean: -10.831961874947346
Episode Number: 4005, Episode Reward: -13.0, Running Mean: -10.853642256197874
Episode Number: 4006, Episode Reward: -13.0, Running Mean: -10.875105833635896
Episode Number: 4007, Episode Reward: -1.0, Running Mean: -10.776354775299536
Episode Number: 4008, Episode Reward: -9.0, Running Mean: -10.75859122754654
Episode Number: 4009, Episode Reward: -16.0, Running Mean: -10.811005315271075
Episode Number: 4010, Episode Reward: -18.0, Running Mean: -10.882895262118364
Episode Number: 4011, Episode Reward: -17.0, Running Mean: -10.94406630949718
Episode Number: 4012, Episode Reward: -8.0, Running Mean: -10.914625646402207
Episode Number: 4013, Episode Reward: -11.0, Running Mean: -10.915479389938184
Episode Number: 4014, Episode Reward: -11.0, Running Mean: -10.916324596038802
Episode Number: 4015, Episode Reward: -17.0, Running Mean: -10.977161350078413
Episode Number: 4016, Episode Reward: -11.0, Running Mean: -10.977389736577628
Episode Number: 4017, Episode Reward: -17.0, Running Mean: -11.03761583921185
Episode Number: 4018, Episode Reward: -17.0, Running Mean: -11.097239680819731
Episode Number: 4019, Episode Reward: -17.0, Running Mean: -11.156267284011534
Episode Number: 4020, Episode Reward: -16.0, Running Mean: -11.204704611171419
Episode Number: 4021, Episode Reward: -14.0, Running Mean: -11.232657565059705
Episode Number: 4022, Episode Reward: -6.0, Running Mean: -11.180330989409109
Episode Number: 4023, Episode Reward: -16.0, Running Mean: -11.228527679515018
Episode Number: 4024, Episode Reward: -8.0, Running Mean: -11.196242402719868
Episode Number: 4025, Episode Reward: -6.0, Running Mean: -11.14427997869267
Episode Number: 4026, Episode Reward: -18.0, Running Mean: -11.212837178905742
Episode Number: 4027, Episode Reward: -17.0, Running Mean: -11.270708807116685
Episode Number: 4028, Episode Reward: -4.0, Running Mean: -11.198001719045518
Episode Number: 4029, Episode Reward: -12.0, Running Mean: -11.206021701855061
Episode Number: 4030, Episode Reward: -12.0, Running Mean: -11.21396148483651
Episode Number: 4031, Episode Reward: -5.0, Running Mean: -11.151821869988146
Episode Number: 4032, Episode Reward: -16.0, Running Mean: -11.200303651288264
Episode Number: 4033, Episode Reward: -15.0, Running Mean: -11.238300614775381
Episode Number: 4034, Episode Reward: -14.0, Running Mean: -11.265917608627628
Episode Number: 4035, Episode Reward: 1.0, Running Mean: -11.143258432541352
Episode Number: 4036, Episode Reward: -10.0, Running Mean: -11.131825848215938
Episode Number: 4037, Episode Reward: -9.0, Running Mean: -11.110507589733778
Episode Number: 4038, Episode Reward: -7.0, Running Mean: -11.06940251383644
Episode Number: 4039, Episode Reward: -13.0, Running Mean: -11.088708488698076
Episode Number: 4040, Episode Reward: -7.0, Running Mean: -11.047821403811096
Episode Number: 4041, Episode Reward: -12.0, Running Mean: -11.057343189772984
Episode Number: 4042, Episode Reward: -13.0, Running Mean: -11.076769757875255
Episode Number: 4043, Episode Reward: -6.0, Running Mean: -11.026002060296502
Episode Number: 4044, Episode Reward: -17.0, Running Mean: -11.085742039693537
Episode Number: 4045, Episode Reward: -12.0, Running Mean: -11.0948846192966
Episode Number: 4046, Episode Reward: -16.0, Running Mean: -11.143935773103633
Episode Number: 4047, Episode Reward: -13.0, Running Mean: -11.162496415372598
Episode Number: 4048, Episode Reward: -9.0, Running Mean: -11.140871451218871
Episode Number: 4049, Episode Reward: -8.0, Running Mean: -11.109462736706682
Episode Number: 4050, Episode Reward: -10.0, Running Mean: -11.098368109339615
Episode Number: 4051, Episode Reward: -4.0, Running Mean: -11.027384428246219
Episode Number: 4052, Episode Reward: -11.0, Running Mean: -11.027110583963756
Episode Number: 4053, Episode Reward: -9.0, Running Mean: -11.006839478124117
Episode Number: 4054, Episode Reward: -11.0, Running Mean: -11.006771083342876
Episode Number: 4055, Episode Reward: -13.0, Running Mean: -11.026703372509449
Episode Number: 4056, Episode Reward: -10.0, Running Mean: -11.016436338784354
Episode Number: 4057, Episode Reward: -10.0, Running Mean: -11.00627197539651
Episode Number: 4058, Episode Reward: -15.0, Running Mean: -11.046209255642545
Episode Number: 4059, Episode Reward: -7.0, Running Mean: -11.00574716308612
Episode Number: 4060, Episode Reward: -14.0, Running Mean: -11.035689691455259
Episode Number: 4061, Episode Reward: -17.0, Running Mean: -11.095332794540706
Episode Number: 4062, Episode Reward: -6.0, Running Mean: -11.044379466595299
Episode Number: 4063, Episode Reward: -6.0, Running Mean: -10.993935671929346
Episode Number: 4064, Episode Reward: -13.0, Running Mean: -11.013996315210054
Episode Number: 4065, Episode Reward: -7.0, Running Mean: -10.973856352057954
Episode Number: 4066, Episode Reward: -12.0, Running Mean: -10.984117788537374
Episode Number: 4067, Episode Reward: -12.0, Running Mean: -10.994276610652
Episode Number: 4068, Episode Reward: -15.0, Running Mean: -11.034333844545479
Episode Number: 4069, Episode Reward: -13.0, Running Mean: -11.053990506100025
Episode Number: 4070, Episode Reward: 1.0, Running Mean: -10.933450601039025
Episode Number: 4071, Episode Reward: -13.0, Running Mean: -10.954116095028636
Episode Number: 4072, Episode Reward: -11.0, Running Mean: -10.95457493407835
Episode Number: 4073, Episode Reward: -5.0, Running Mean: -10.895029184737567
Episode Number: 4074, Episode Reward: -12.0, Running Mean: -10.90607889289019
Episode Number: 4075, Episode Reward: -19.0, Running Mean: -10.987018103961287
Episode Number: 4076, Episode Reward: -15.0, Running Mean: -11.027147922921674
Episode Number: 4077, Episode Reward: -5.0, Running Mean: -10.966876443692458
Episode Number: 4078, Episode Reward: -8.0, Running Mean: -10.937207679255533
Episode Number: 4079, Episode Reward: -16.0, Running Mean: -10.987835602462978
Episode Number: 4080, Episode Reward: -12.0, Running Mean: -10.997957246438347
Episode Number: 4081, Episode Reward: -6.0, Running Mean: -10.947977673973963
Episode Number: 4082, Episode Reward: -11.0, Running Mean: -10.948497897234223
Episode Number: 4083, Episode Reward: -17.0, Running Mean: -11.009012918261881
Episode Number: 4084, Episode Reward: -5.0, Running Mean: -10.948922789079262
Episode Number: 4085, Episode Reward: -14.0, Running Mean: -10.97943356118847
Episode Number: 4086, Episode Reward: -15.0, Running Mean: -11.019639225576586
Episode Number: 4087, Episode Reward: -15.0, Running Mean: -11.059442833320821
Episode Number: 4088, Episode Reward: -5.0, Running Mean: -10.998848404987614
Episode Number: 4089, Episode Reward: -12.0, Running Mean: -11.008859920937736
Episode Number: 4090, Episode Reward: -18.0, Running Mean: -11.078771321728357
Episode Number: 4091, Episode Reward: -10.0, Running Mean: -11.067983608511073
Episode Number: 4092, Episode Reward: -14.0, Running Mean: -11.097303772425962
Episode Number: 4093, Episode Reward: -15.0, Running Mean: -11.136330734701701
Episode Number: 4094, Episode Reward: -12.0, Running Mean: -11.144967427354683
Episode Number: 4095, Episode Reward: -7.0, Running Mean: -11.103517753081135
Episode Number: 4096, Episode Reward: -8.0, Running Mean: -11.072482575550325
Episode Number: 4097, Episode Reward: -6.0, Running Mean: -11.021757749794823
Episode Number: 4098, Episode Reward: -8.0, Running Mean: -10.991540172296874
Episode Number: 4099, Episode Reward: -9.0, Running Mean: -10.971624770573905
Episode Number: 4100, Episode Reward: -9.0, Running Mean: -10.951908522868166
Episode Number: 4101, Episode Reward: -4.0, Running Mean: -10.882389437639484
Episode Number: 4102, Episode Reward: -11.0, Running Mean: -10.883565543263089
Episode Number: 4103, Episode Reward: -8.0, Running Mean: -10.854729887830457
Episode Number: 4104, Episode Reward: -10.0, Running Mean: -10.846182588952152
Episode Number: 4105, Episode Reward: -16.0, Running Mean: -10.89772076306263
Episode Number: 4106, Episode Reward: -9.0, Running Mean: -10.878743555432003
Episode Number: 4107, Episode Reward: -13.0, Running Mean: -10.899956119877684
Episode Number: 4108, Episode Reward: -16.0, Running Mean: -10.950956558678907
Episode Number: 4109, Episode Reward: -15.0, Running Mean: -10.991446993092119
Episode Number: 4110, Episode Reward: -9.0, Running Mean: -10.971532523161198
Episode Number: 4111, Episode Reward: -9.0, Running Mean: -10.951817197929586
Episode Number: 4112, Episode Reward: -10.0, Running Mean: -10.94229902595029
Episode Number: 4113, Episode Reward: -13.0, Running Mean: -10.962876035690787
Episode Number: 4114, Episode Reward: -4.0, Running Mean: -10.893247275333877
Episode Number: 4115, Episode Reward: -11.0, Running Mean: -10.894314802580539
Episode Number: 4116, Episode Reward: -12.0, Running Mean: -10.905371654554733
Episode Number: 4117, Episode Reward: -6.0, Running Mean: -10.856317938009186
Episode Number: 4118, Episode Reward: -11.0, Running Mean: -10.857754758629094
Episode Number: 4119, Episode Reward: -11.0, Running Mean: -10.859177211042802
Episode Number: 4120, Episode Reward: -10.0, Running Mean: -10.850585438932374
Episode Number: 4121, Episode Reward: -14.0, Running Mean: -10.88207958454305
Episode Number: 4122, Episode Reward: -4.0, Running Mean: -10.813258788697619
Episode Number: 4123, Episode Reward: -3.0, Running Mean: -10.735126200810642
Episode Number: 4124, Episode Reward: -17.0, Running Mean: -10.797774938802535
Episode Number: 4125, Episode Reward: -5.0, Running Mean: -10.73979718941451
Episode Number: 4126, Episode Reward: -9.0, Running Mean: -10.722399217520366
Episode Number: 4127, Episode Reward: -6.0, Running Mean: -10.675175225345162
Episode Number: 4128, Episode Reward: -13.0, Running Mean: -10.698423473091712
Episode Number: 4129, Episode Reward: -14.0, Running Mean: -10.731439238360794
Episode Number: 4130, Episode Reward: -11.0, Running Mean: -10.734124845977185
Episode Number: 4131, Episode Reward: -12.0, Running Mean: -10.746783597517412
Episode Number: 4132, Episode Reward: -13.0, Running Mean: -10.769315761542238
Episode Number: 4133, Episode Reward: -12.0, Running Mean: -10.781622603926815
Episode Number: 4134, Episode Reward: -7.0, Running Mean: -10.743806377887546
Episode Number: 4135, Episode Reward: -15.0, Running Mean: -10.786368314108671
Episode Number: 4136, Episode Reward: -9.0, Running Mean: -10.768504630967584
Episode Number: 4137, Episode Reward: -11.0, Running Mean: -10.770819584657907
Episode Number: 4138, Episode Reward: -5.0, Running Mean: -10.71311138881133
Episode Number: 4139, Episode Reward: -15.0, Running Mean: -10.755980274923216
Episode Number: 4140, Episode Reward: -11.0, Running Mean: -10.758420472173983
Episode Number: 4141, Episode Reward: -17.0, Running Mean: -10.820836267452243
Episode Number: 4142, Episode Reward: -17.0, Running Mean: -10.88262790477772
Episode Number: 4143, Episode Reward: 1.0, Running Mean: -10.763801625729943
